borough,closing,opening,station,transfer_segement,transfer_station_name,segment,station_name,line_designators,full_station_name,line,annual_ridership,fiscal_year,student_to_total,annual_ridership_student_adj
B,,,Atlantic Av,Downtown Brooklyn Transfer,Atlantic Av-Pacific St,Brighton,Atlantic Av,"['B', 'Q']","Atlantic Av (B,Q)",B,9309043.0,1963,1.030241728439311,9590564.550435869
B,,,Atlantic Av,Downtown Brooklyn Transfer,Atlantic Av-Pacific St,Brighton,Atlantic Av,"['B', 'Q']","Atlantic Av (B,Q)",Q,9309043.0,1963,1.030241728439311,9590564.550435869
B,,,DeKalb Av,Downtown Brooklyn Transfer,DeKalb Av,Brighton,DeKalb Av,"['B', 'Q']","DeKalb Av (B,Q)",B,5070016.0,1963,1.030241728439311,5223342.047054962
B,,,DeKalb Av,Downtown Brooklyn Transfer,DeKalb Av,Brighton,DeKalb Av,"['B', 'Q']","DeKalb Av (B,Q)",Q,5070016.0,1963,1.030241728439311,5223342.047054962
B,,,Prospect Park,Other Brooklyn Transfer,Prospect Park,Franklin Av,Prospect Park,['S'],Prospect Park (S),S,1786811.0,1963,1.030241728439311,1840847.2530343737
B,,,Botanic Garden,Other Brooklyn Transfer,Franklin Av/Botanic Garden,Franklin Av,Botanic Garden,['S'],Botanic Garden (S),S,2906417.0,1963,1.030241728439311,2994312.073645397
B,,,Franklin Av,Other Brooklyn Transfer,Franklin Av,Franklin Av,Franklin Av,['S'],Franklin Av (S),S,2060075.0,1963,1.030241728439311,2122375.2287146137
B,,,Coney Island-Stillwell Av,Other Brooklyn Transfer,Coney Island-Stillwell Av,Culver,Coney Island-Stillwell Av,['F'],Coney Island-Stillwell Av (F),F,5091383.0,1963,1.030241728439311,5245355.222066524
B,,,West 8 St-New York Aquarium,Other Brooklyn Transfer,West 8 St-New York Aquarium,Culver,West 8 St-New York Aquarium,['F'],West 8 St-New York Aquarium (F),F,918571.0,1963,1.030241728439311,946350.1747342264
B,,,4 Av,Other Brooklyn Transfer,4 Av/9 St,Culver,4 Av,"['F', 'G']","4 Av (F,G)",F,2237736.0,1963,1.030241728439311,2305409.00443087
B,,,4 Av,Other Brooklyn Transfer,4 Av/9 St,Culver,4 Av,"['F', 'G']","4 Av (F,G)",G,2237736.0,1963,1.030241728439311,2305409.00443087
B,,,Jay St-MetroTech,Downtown Brooklyn Transfer,Jay St-MetroTech,Culver,Jay St-MetroTech,['F'],Jay St-MetroTech (F),F,8710584.0,1963,1.030241728439311,8974007.115875809
B,,,Broadway Junction,Other Brooklyn Transfer,Broadway Junction,Fulton St,Broadway Junction,"['A', 'C']","Broadway Junction (A,C)",A,1656792.0,1963,1.030241728439311,1706896.2537444232
B,,,Broadway Junction,Other Brooklyn Transfer,Broadway Junction,Fulton St,Broadway Junction,"['A', 'C']","Broadway Junction (A,C)",C,1656792.0,1963,1.030241728439311,1706896.2537444232
B,,,Franklin Av,Other Brooklyn Transfer,Franklin Av,Fulton St,Franklin Av,['C'],Franklin Av (C),C,2060075.0,1963,1.030241728439311,2122375.2287146137
B,,,Hoyt-Schermerhorn Sts,Downtown Brooklyn Transfer,Hoyt-Schermerhorn Sts,Fulton St,Hoyt-Schermerhorn Sts,"['A', 'C']","Hoyt-Schermerhorn Sts (A,C)",A,3842748.0,1963,1.030241728439311,3958959.341476706
B,,,Hoyt-Schermerhorn Sts,Downtown Brooklyn Transfer,Hoyt-Schermerhorn Sts,Fulton St,Hoyt-Schermerhorn Sts,"['A', 'C']","Hoyt-Schermerhorn Sts (A,C)",C,3842748.0,1963,1.030241728439311,3958959.341476706
B,,,Jay St-MetroTech,Downtown Brooklyn Transfer,Jay St-MetroTech,Fulton St,Jay St-MetroTech,"['A', 'C']","Jay St-MetroTech (A,C)",A,8710584.0,1963,1.030241728439311,8974007.115875809
B,,,Jay St-MetroTech,Downtown Brooklyn Transfer,Jay St-MetroTech,Fulton St,Jay St-MetroTech,"['A', 'C']","Jay St-MetroTech (A,C)",C,8710584.0,1963,1.030241728439311,8974007.115875809
B,,,Hoyt-Schermerhorn Sts,Downtown Brooklyn Transfer,Hoyt-Schermerhorn Sts,Crosstown,Hoyt-Schermerhorn Sts,['G'],Hoyt-Schermerhorn Sts (G),G,3842748.0,1963,1.030241728439311,3958959.341476706
B,,,Metropolitan Av,Other Brooklyn Transfer,Metropolitan Av/Lorimer St,Crosstown,Metropolitan Av,['G'],Metropolitan Av (G),G,2139472.0,1963,1.030241728439311,2204173.33122751
Q,,,Court Sq,Queens Transfer,Court Square-23 St,Crosstown,Court Sq,['G'],Court Sq (G),G,3142702.0,1963,1.030241728439311,3237742.7404496795
Q,,,Court Sq-23 St,Queens Transfer,Court Square-23 St,Queens Blvd,Court Sq-23 St,"['E', 'M']","Court Sq-23 St (E,M)",E,3142702.0,1963,1.030241728439311,3237742.7404496795
Q,,,Court Sq-23 St,Queens Transfer,Court Square-23 St,Queens Blvd,Court Sq-23 St,"['E', 'M']","Court Sq-23 St (E,M)",M,3142702.0,1963,1.030241728439311,3237742.7404496795
Q,,,Jackson Hts-Roosevelt Av,Queens Transfer,82 St-Jackson Hts,Queens Blvd,Jackson Hts-Roosevelt Av,"['E', 'F', 'M', 'R']","Jackson Hts-Roosevelt Av (E,F,M,R)",E,8611542.0,1963,1.030241728439311,8871969.914607722
Q,,,Jackson Hts-Roosevelt Av,Queens Transfer,82 St-Jackson Hts,Queens Blvd,Jackson Hts-Roosevelt Av,"['E', 'F', 'M', 'R']","Jackson Hts-Roosevelt Av (E,F,M,R)",F,8611542.0,1963,1.030241728439311,8871969.914607722
Q,,,Jackson Hts-Roosevelt Av,Queens Transfer,82 St-Jackson Hts,Queens Blvd,Jackson Hts-Roosevelt Av,"['E', 'F', 'M', 'R']","Jackson Hts-Roosevelt Av (E,F,M,R)",M,8611542.0,1963,1.030241728439311,8871969.914607722
Q,,,Jackson Hts-Roosevelt Av,Queens Transfer,82 St-Jackson Hts,Queens Blvd,Jackson Hts-Roosevelt Av,"['E', 'F', 'M', 'R']","Jackson Hts-Roosevelt Av (E,F,M,R)",R,8611542.0,1963,1.030241728439311,8871969.914607722
Q,,,Sutphin Blvd-Archer Av-JFK Airport,Queens Transfer,Sutphin Blvd-Archer Av-JFK Airport,Queens Blvd,Sutphin Blvd-Archer Av-JFK Airport,['E'],Sutphin Blvd-Archer Av-JFK Airport (E),E,,1963,1.030241728439311,
Q,,,Jamaica Center-Parsons-Archer,Queens Transfer,Jamaica Center-Parsons-Archer,Queens Blvd,Jamaica Center-Parsons-Archer,['E'],Jamaica Center-Parsons-Archer (E),E,,1963,1.030241728439311,
Q,,,Jamaica Center-Parsons-Archer,Queens Transfer,Jamaica Center-Parsons-Archer,Jamaica,Jamaica Center-Parsons-Archer,"['J', 'Z']","Jamaica Center-Parsons-Archer (J,Z)",J,,1963,1.030241728439311,
Q,,,Jamaica Center-Parsons-Archer,Queens Transfer,Jamaica Center-Parsons-Archer,Jamaica,Jamaica Center-Parsons-Archer,"['J', 'Z']","Jamaica Center-Parsons-Archer (J,Z)",Z,,1963,1.030241728439311,
Q,,,Sutphin Blvd-Archer Av-JFK Airport,Queens Transfer,Sutphin Blvd-Archer Av-JFK Airport,Jamaica,Sutphin Blvd-Archer Av-JFK Airport,"['J', 'Z']","Sutphin Blvd-Archer Av-JFK Airport (J,Z)",J,,1963,1.030241728439311,
Q,,,Sutphin Blvd-Archer Av-JFK Airport,Queens Transfer,Sutphin Blvd-Archer Av-JFK Airport,Jamaica,Sutphin Blvd-Archer Av-JFK Airport,"['J', 'Z']","Sutphin Blvd-Archer Av-JFK Airport (J,Z)",Z,,1963,1.030241728439311,
B,,,Broadway Junction,Other Brooklyn Transfer,Broadway Junction,Jamaica,Broadway Junction,"['J', 'Z']","Broadway Junction (J,Z)",J,1656792.0,1963,1.030241728439311,1706896.2537444232
B,,,Broadway Junction,Other Brooklyn Transfer,Broadway Junction,Jamaica,Broadway Junction,"['J', 'Z']","Broadway Junction (J,Z)",Z,1656792.0,1963,1.030241728439311,1706896.2537444232
B,,,Broadway Junction,Other Brooklyn Transfer,Broadway Junction,Canarsie,Broadway Junction,['L'],Broadway Junction (L),L,1656792.0,1963,1.030241728439311,1706896.2537444232
B,,,Myrtle-Wyckoff Avs,Other Brooklyn Transfer,Myrtle-Wyckoff Avs,Canarsie,Myrtle-Wyckoff Avs,['L'],Myrtle-Wyckoff Avs (L),L,3397866.0,1963,1.030241728439311,3500623.340845168
B,,,Lorimer St,Other Brooklyn Transfer,Metropolitan Av/Lorimer St,Canarsie,Lorimer St,['L'],Lorimer St (L),L,2139472.0,1963,1.030241728439311,2204173.33122751
Q,,,74 St-Broadway,Queens Transfer,82 St-Jackson Hts,Flushing (Queens),74 St-Broadway,['7'],74 St-Broadway (7),7,8611542.0,1963,1.030241728439311,8871969.914607722
Q,,,Queensboro Plaza,Queens Transfer,Queensboro Plaza,Flushing (Queens),Queensboro Plaza,['7'],Queensboro Plaza (7),7,3079040.0,1963,1.030241728439311,3172155.4915337763
Q,,,Court Sq,Queens Transfer,Court Square-23 St,Flushing (Queens),Court Sq,['7'],Court Sq (7),7,3142702.0,1963,1.030241728439311,3237742.7404496795
Q,,,Queensboro Plaza,Queens Transfer,Queensboro Plaza,Astoria,Queensboro Plaza,"['N', 'Q']","Queensboro Plaza (N,Q)",N,3079040.0,1963,1.030241728439311,3172155.4915337763
Q,,,Queensboro Plaza,Queens Transfer,Queensboro Plaza,Astoria,Queensboro Plaza,"['N', 'Q']","Queensboro Plaza (N,Q)",Q,3079040.0,1963,1.030241728439311,3172155.4915337763
M,,1918-07-01,Wall St,,,Broadway/7 Av (CBD),Wall St,"['2', '3']","Wall St (2,3)",2,8517634.0,1962,1.0255995722088829,8735681.786631836
M,,1918-07-01,Wall St,,,Broadway/7 Av (CBD),Wall St,"['2', '3']","Wall St (2,3)",3,8517634.0,1962,1.0255995722088829,8735681.786631836
M,,1918-07-01,Rector St,,,Broadway/7 Av (CBD),Rector St,['1'],Rector St (1),1,2062906.0,1962,1.0255995722088829,2115715.511107138
M,,1918-07-01,Cortlandt St,,,Broadway/7 Av (CBD),Cortlandt St,['1'],Cortlandt St (1),1,2602898.0,1962,1.0255995722088829,2669531.0753033566
M,,1918-07-01,Chambers St,,,Broadway/7 Av (CBD),Chambers St,"['1', '2', '3']","Chambers St (1,2,3)",1,3117870.0,1962,1.0255995722088829,3197686.13820291
M,,1918-07-01,Chambers St,,,Broadway/7 Av (CBD),Chambers St,"['1', '2', '3']","Chambers St (1,2,3)",2,3117870.0,1962,1.0255995722088829,3197686.13820291
M,,1918-07-01,Chambers St,,,Broadway/7 Av (CBD),Chambers St,"['1', '2', '3']","Chambers St (1,2,3)",3,3117870.0,1962,1.0255995722088829,3197686.13820291
M,,1918-07-01,Franklin St,,,Broadway/7 Av (CBD),Franklin St,['1'],Franklin St (1),1,1250615.0,1962,1.0255995722088829,1282630.2089980121
M,,1918-07-01,Canal St,,,Broadway/7 Av (CBD),Canal St,['1'],Canal St (1),1,1860797.0,1962,1.0255995722088829,1908432.6071675727
M,,1918-07-01,Houston St,,,Broadway/7 Av (CBD),Houston St,['1'],Houston St (1),1,3631926.0,1962,1.0255995722088829,3724901.751894319
M,,1918-07-01,Christopher St-Sheridan Sq,,,Broadway/7 Av (CBD),Christopher St-Sheridan Sq,['1'],Christopher St-Sheridan Sq (1),1,2860996.0,1962,1.0255995722088829,2934236.273691325
M,,1918-07-01,18 St,,,Broadway/7 Av (CBD),18 St,['1'],18 St (1),1,1960033.0,1962,1.0255995722088829,2010209.0063152933
M,,1918-07-01,23 St,,,Broadway/7 Av (CBD),23 St,['1'],23 St (1),1,4472123.0,1962,1.0255995722088829,4586607.435665506
M,,1918-07-01,28 St,,,Broadway/7 Av (CBD),28 St,['1'],28 St (1),1,3871711.0,1962,1.0255995722088829,3970825.145316426
M,,1917-06-03,34 St-Penn Station,,,Broadway/7 Av (CBD),34 St-Penn Station,"['1', '2', '3']","34 St-Penn Station (1,2,3)",1,22296792.0,1962,1.0255995722088829,22867580.33683044
M,,1917-06-03,34 St-Penn Station,,,Broadway/7 Av (CBD),34 St-Penn Station,"['1', '2', '3']","34 St-Penn Station (1,2,3)",2,22296792.0,1962,1.0255995722088829,22867580.33683044
M,,1917-06-03,34 St-Penn Station,,,Broadway/7 Av (CBD),34 St-Penn Station,"['1', '2', '3']","34 St-Penn Station (1,2,3)",3,22296792.0,1962,1.0255995722088829,22867580.33683044
M,,1904-10-27,50 St,,,Broadway/7 Av (CBD),50 St,['1'],50 St (1),1,7819520.0,1962,1.0255995722088829,8019696.366878804
M,,1904-10-27,66 St-Lincoln Center,,,Broadway/ 7 Av  (Non-CBD),66 St-Lincoln Center,['1'],66 St-Lincoln Center (1),1,2753155.0,1962,1.0255995722088829,2823634.590224747
M,,1904-10-27,72 St,,,Broadway/ 7 Av  (Non-CBD),72 St,"['1', '2', '3']","72 St (1,2,3)",1,7639278.0,1962,1.0255995722088829,7834840.24878473
M,,1904-10-27,72 St,,,Broadway/ 7 Av  (Non-CBD),72 St,"['1', '2', '3']","72 St (1,2,3)",2,7639278.0,1962,1.0255995722088829,7834840.24878473
M,,1904-10-27,72 St,,,Broadway/ 7 Av  (Non-CBD),72 St,"['1', '2', '3']","72 St (1,2,3)",3,7639278.0,1962,1.0255995722088829,7834840.24878473
M,,1904-10-27,79 St,,,Broadway/ 7 Av  (Non-CBD),79 St,['1'],79 St (1),1,3827165.0,1962,1.0255995722088829,3925138.786772809
M,,1904-10-27,86 St,,,Broadway/ 7 Av  (Non-CBD),86 St,['1'],86 St (1),1,5341069.0,1962,1.0255995722088829,5477798.081538126
M,,1904-10-27,96 St,,,Broadway/ 7 Av  (Non-CBD),96 St,"['1', '2', '3']","96 St (1,2,3)",1,8144629.0,1962,1.0255995722088829,8353128.018200061
M,,1904-10-27,96 St,,,Broadway/ 7 Av  (Non-CBD),96 St,"['1', '2', '3']","96 St (1,2,3)",2,8144629.0,1962,1.0255995722088829,8353128.018200061
M,,1904-10-27,96 St,,,Broadway/ 7 Av  (Non-CBD),96 St,"['1', '2', '3']","96 St (1,2,3)",3,8144629.0,1962,1.0255995722088829,8353128.018200061
M,,1904-10-27,103 St,,,Upper Broadway,103 St,['1'],103 St (1),1,3870581.0,1962,1.0255995722088829,3969666.2177998303
M,,1904-10-27,Cathedral Pkwy-110 St,,,Upper Broadway,Cathedral Pkwy-110 St,['1'],Cathedral Pkwy-110 St (1),1,3686375.0,1962,1.0255995722088829,3780744.6230015205
M,,1904-10-27,116 St-Columbia University,,,Upper Broadway,116 St-Columbia University,['1'],116 St-Columbia University (1),1,3608921.0,1962,1.0255995722088829,3701307.8337356537
M,,1904-10-27,125 St,,,Upper Broadway,125 St,['1'],125 St (1),1,2519381.0,1962,1.0255995722088829,2583876.0758311874
M,,1904-10-27,137 St-City College,,,Upper Broadway,137 St-City College,['1'],137 St-City College (1),1,4229658.0,1962,1.0255995722088829,4337935.435389879
M,,1904-10-27,145 St,,,Upper Broadway,145 St,['1'],145 St (1),1,2322463.0,1962,1.0255995722088829,2381917.059270959
M,,1904-10-27,157 St,,,Upper Broadway,157 St,['1'],157 St (1),1,2190822.0,1962,1.0255995722088829,2246906.105985809
M,,1906-03-12,181 St,,,Upper Broadway,181 St,['1'],181 St (1),1,2531659.0,1962,1.0255995722088829,2596468.387378768
M,,1911-01-14,191 St,,,Upper Broadway,191 St,['1'],191 St (1),1,1664058.0,1962,1.0255995722088829,1706657.1729307692
M,,1906-03-12,Dyckman St,,,Upper Broadway,Dyckman St,['1'],Dyckman St (1),1,1510961.0,1962,1.0255995722088829,1549640.9552243059
M,,1907-04-01,207 St,,,Upper Broadway,207 St,['1'],207 St (1),1,757089.0,1962,1.0255995722088829,776470.1545240509
M,,1906-03-12,215 St,,,Upper Broadway,215 St,['1'],215 St (1),1,293526.0,1962,1.0255995722088829,301040.14003218454
M,,1907-01-14,Marble Hill-225 St,,,Upper Broadway,Marble Hill-225 St,['1'],Marble Hill-225 St (1),1,1071745.0,1962,1.0255995722088829,1099181.2135170093
Bx,,1907-01-27,231 St,,,Upper Broadway,231 St,['1'],231 St (1),1,2169627.0,1962,1.0255995722088829,2225168.523052842
Bx,,1909-05-01,238 St,,,Upper Broadway,238 St,['1'],238 St (1),1,1032200.0,1962,1.0255995722088829,1058623.878434009
Bx,,1908-08-01,Van Cortlandt Park-242 St,,,Upper Broadway,Van Cortlandt Park-242 St,['1'],Van Cortlandt Park-242 St (1),1,2243285.0,1962,1.0255995722088829,2300712.1363426037
M,,1904-11-23,Central Park North-110 St,,,Lenox Av,Central Park North-110 St,"['2', '3']","Central Park North-110 St (2,3)",2,2433796.0,1962,1.0255995722088829,2496100.1364436904
M,,1904-11-23,Central Park North-110 St,,,Lenox Av,Central Park North-110 St,"['2', '3']","Central Park North-110 St (2,3)",3,2433796.0,1962,1.0255995722088829,2496100.1364436904
M,,1904-11-23,116 St,,,Lenox Av,116 St,"['2', '3']","116 St (2,3)",2,3856660.0,1962,1.0255995722088829,3955388.8461551103
M,,1904-11-23,116 St,,,Lenox Av,116 St,"['2', '3']","116 St (2,3)",3,3856660.0,1962,1.0255995722088829,3955388.8461551103
M,,1904-11-23,125 St,,,Lenox Av,125 St,"['2', '3']","125 St (2,3)",2,4388551.0,1962,1.0255995722088829,4500896.028216865
M,,1904-11-23,125 St,,,Lenox Av,125 St,"['2', '3']","125 St (2,3)",3,4388551.0,1962,1.0255995722088829,4500896.028216865
M,,1904-11-23,135 St,,,Lenox Av,135 St,"['2', '3']","135 St (2,3)",2,4606107.0,1962,1.0255995722088829,4724021.368748341
M,,1904-11-23,135 St,,,Lenox Av,135 St,"['2', '3']","135 St (2,3)",3,4606107.0,1962,1.0255995722088829,4724021.368748341
M,,1904-11-23,145 St,,,Lenox Av,145 St,['3'],145 St (3),3,1487586.0,1962,1.0255995722088829,1525667.5652239232
M,,1968-05-13,Harlem-148 St,,,Lenox Av,Harlem-148 St,['3'],Harlem-148 St (3),3,,1962,1.0255995722088829,
M,,1905-07-10,Bowling Green,,,Lexington Av (CBD),Bowling Green,"['4', '5']","Bowling Green (4,5)",4,6213435.0,1962,1.0255995722088829,6372496.277947701
M,,1905-07-10,Bowling Green,,,Lexington Av (CBD),Bowling Green,"['4', '5']","Bowling Green (4,5)",5,6213435.0,1962,1.0255995722088829,6372496.277947701
M,,1905-06-12,Wall St,,,Lexington Av (CBD),Wall St,"['4', '5']","Wall St (4,5)",4,8655781.0,1962,1.0255995722088829,8877365.290733777
M,,1905-06-12,Wall St,,,Lexington Av (CBD),Wall St,"['4', '5']","Wall St (4,5)",5,8655781.0,1962,1.0255995722088829,8877365.290733777
M,,1904-10-27,Spring St,,,Lexington Av (CBD),Spring St,['6'],Spring St (6),6,1945545.0,1962,1.0255995722088829,1995350.119713131
M,,1904-10-27,Astor Place,,,Lexington Av (CBD),Astor Place,['6'],Astor Place (6),6,3980172.0,1962,1.0255995722088829,4082062.7005177736
M,,1904-10-27,23 St,,,Lexington Av (CBD),23 St,['6'],23 St (6),6,8950227.0,1962,1.0255995722088829,9179348.982372394
M,,1904-10-27,28 St,,,Lexington Av (CBD),28 St,['6'],28 St (6),6,6129334.0,1962,1.0255995722088829,6286242.328325361
M,,1904-10-27,33 St,,,Lexington Av (CBD),33 St,['6'],33 St (6),6,6751832.0,1962,1.0255995722088829,6924676.010826246
M,,1918-07-17,68 St-Hunter College,,,Lexington Av (Non-CBD),68 St-Hunter College,['6'],68 St-Hunter College (6),6,7341741.0,1962,1.0255995722088829,7529686.428868416
M,,1918-07-17,77 St,,,Lexington Av (Non-CBD),77 St,['6'],77 St (6),6,5787025.0,1962,1.0255995722088829,5935170.36436211
M,,1918-07-17,86 St,,,Lexington Av (Non-CBD),86 St,"['4', '5', '6']","86 St (4,5,6)",4,9781550.0,1962,1.0255995722088829,10031953.495539797
M,,1918-07-17,86 St,,,Lexington Av (Non-CBD),86 St,"['4', '5', '6']","86 St (4,5,6)",5,9781550.0,1962,1.0255995722088829,10031953.495539797
M,,1918-07-17,86 St,,,Lexington Av (Non-CBD),86 St,"['4', '5', '6']","86 St (4,5,6)",6,9781550.0,1962,1.0255995722088829,10031953.495539797
M,,1918-07-17,96 St,,,Lexington Av (Non-CBD),96 St,['6'],96 St (6),6,4022741.0,1962,1.0255995722088829,4125721.4487071335
M,,1918-07-17,103 St,,,Lexington Av (Non-CBD),103 St,['6'],103 St (6),6,4671229.0,1962,1.0255995722088829,4790810.464089728
M,,1918-07-17,110 St,,,Lexington Av (Non-CBD),110 St,['6'],110 St (6),6,3429988.0,1962,1.0255995722088829,3517794.225481602
M,,1918-07-17,116 St,,,Lexington Av (Non-CBD),116 St,['6'],116 St (6),6,4947048.0,1962,1.0255995722088829,5073690.312496809
M,,1918-07-17,125 St,,,Lexington Av (Non-CBD),125 St,"['4', '5', '6']","125 St (4,5,6)",4,6542132.0,1962,1.0255995722088829,6709607.780534043
M,,1918-07-17,125 St,,,Lexington Av (Non-CBD),125 St,"['4', '5', '6']","125 St (4,5,6)",5,6542132.0,1962,1.0255995722088829,6709607.780534043
M,,1918-07-17,125 St,,,Lexington Av (Non-CBD),125 St,"['4', '5', '6']","125 St (4,5,6)",6,6542132.0,1962,1.0255995722088829,6709607.780534043
Bx,,1918-07-17,138 St-Grand Concourse,,,Jerome Av,138 St-Grand Concourse,"['4', '5']","138 St-Grand Concourse (4,5)",4,769762.0,1962,1.0255995722088829,789467.5779026541
Bx,,1918-07-17,138 St-Grand Concourse,,,Jerome Av,138 St-Grand Concourse,"['4', '5']","138 St-Grand Concourse (4,5)",5,769762.0,1962,1.0255995722088829,789467.5779026541
Bx,,1917-06-02,167 St,,,Jerome Av,167 St,['4'],167 St (4),4,1965166.0,1962,1.0255995722088829,2015473.4089194415
Bx,,1917-06-02,170 St,,,Jerome Av,170 St,['4'],170 St (4),4,2120382.0,1962,1.0255995722088829,2174662.8721194156
Bx,,1917-06-02,Mt Eden Av,,,Jerome Av,Mt Eden Av,['4'],Mt Eden Av (4),4,1205551.0,1962,1.0255995722088829,1236412.589875991
Bx,,1917-06-02,176 St,,,Jerome Av,176 St,['4'],176 St (4),4,1498385.0,1962,1.0255995722088829,1536743.015004207
Bx,,1917-06-02,Burnside Av,,,Jerome Av,Burnside Av,['4'],Burnside Av (4),4,2348006.0,1962,1.0255995722088829,2408113.9491438903
Bx,,1917-06-02,183 St,,,Jerome Av,183 St,['4'],183 St (4),4,1231807.0,1962,1.0255995722088829,1263340.7322439074
Bx,,1917-06-02,Fordham Rd,,,Jerome Av,Fordham Rd,['4'],Fordham Rd (4),4,1939036.0,1962,1.0255995722088829,1988674.4920976234
Bx,,1917-06-02,Kingsbridge Rd,,,Jerome Av,Kingsbridge Rd,['4'],Kingsbridge Rd (4),4,1515152.0,1962,1.0255995722088829,1553939.2430314333
Bx,,1918-04-15,Bedford Park Blvd-Lehman College,,,Jerome Av,Bedford Park Blvd-Lehman College,['4'],Bedford Park Blvd-Lehman College (4),4,692484.0,1962,1.0255995722088829,710211.2941614961
Bx,,1918-04-15,Mosholu Pkwy,,,Jerome Av,Mosholu Pkwy,['4'],Mosholu Pkwy (4),4,1316620.0,1962,1.0255995722088829,1350324.9087616594
Bx,,1918-04-15,Woodlawn,,,Jerome Av,Woodlawn,['4'],Woodlawn (4),4,1371783.0,1962,1.0255995722088829,1406900.057963418
Bx,,1905-07-10,3 Av-149 St,,,White Plains Rd,3 Av-149 St,"['2', '5']","3 Av-149 St (2,5)",2,7663719.0,1962,1.0255995722088829,7859906.927929088
Bx,,1905-07-10,3 Av-149 St,,,White Plains Rd,3 Av-149 St,"['2', '5']","3 Av-149 St (2,5)",5,7663719.0,1962,1.0255995722088829,7859906.927929088
Bx,,1904-11-26,Jackson Av,,,White Plains Rd,Jackson Av,"['2', '5']","Jackson Av (2,5)",2,2806236.0,1962,1.0255995722088829,2878074.4411171665
Bx,,1904-11-26,Jackson Av,,,White Plains Rd,Jackson Av,"['2', '5']","Jackson Av (2,5)",5,2806236.0,1962,1.0255995722088829,2878074.4411171665
Bx,,1904-11-26,Prospect Av,,,White Plains Rd,Prospect Av,"['2', '5']","Prospect Av (2,5)",2,4882926.0,1962,1.0255995722088829,5007926.816727632
Bx,,1904-11-26,Prospect Av,,,White Plains Rd,Prospect Av,"['2', '5']","Prospect Av (2,5)",5,4882926.0,1962,1.0255995722088829,5007926.816727632
Bx,,1910-04-01,Intervale Av,,,White Plains Rd,Intervale Av,"['2', '5']","Intervale Av (2,5)",2,1998961.0,1962,1.0255995722088829,2050133.5464622406
Bx,,1910-04-01,Intervale Av,,,White Plains Rd,Intervale Av,"['2', '5']","Intervale Av (2,5)",5,1998961.0,1962,1.0255995722088829,2050133.5464622406
Bx,,1904-11-26,Simpson St,,,White Plains Rd,Simpson St,"['2', '5']","Simpson St (2,5)",2,3808560.0,1962,1.0255995722088829,3906057.506731863
Bx,,1904-11-26,Simpson St,,,White Plains Rd,Simpson St,"['2', '5']","Simpson St (2,5)",5,3808560.0,1962,1.0255995722088829,3906057.506731863
Bx,,1904-11-26,Freeman St,,,White Plains Rd,Freeman St,"['2', '5']","Freeman St (2,5)",2,4123065.0,1962,1.0255995722088829,4228613.700189417
Bx,,1904-11-26,Freeman St,,,White Plains Rd,Freeman St,"['2', '5']","Freeman St (2,5)",5,4123065.0,1962,1.0255995722088829,4228613.700189417
Bx,,1904-11-26,174 St,,,White Plains Rd,174 St,"['2', '5']","174 St (2,5)",2,3576469.0,1962,1.0255995722088829,3668025.076418331
Bx,,1904-11-26,174 St,,,White Plains Rd,174 St,"['2', '5']","174 St (2,5)",5,3576469.0,1962,1.0255995722088829,3668025.076418331
Bx,,1904-11-26,West Farms Sq-East Tremont Av,,,White Plains Rd,West Farms Sq-East Tremont Av,"['2', '5']","West Farms Sq-East Tremont Av (2,5)",2,3418763.0,1962,1.0255995722088829,3506281.870283557
Bx,,1904-11-26,West Farms Sq-East Tremont Av,,,White Plains Rd,West Farms Sq-East Tremont Av,"['2', '5']","West Farms Sq-East Tremont Av (2,5)",5,3418763.0,1962,1.0255995722088829,3506281.870283557
Bx,,1917-03-03,East 180 St,,,White Plains Rd,East 180 St,"['2', '5']","East 180 St (2,5)",2,1418389.0,1962,1.0255995722088829,1454699.1516257853
Bx,,1917-03-03,East 180 St,,,White Plains Rd,East 180 St,"['2', '5']","East 180 St (2,5)",5,1418389.0,1962,1.0255995722088829,1454699.1516257853
Bx,,1917-03-03,Bronx Park East,,,White Plains Rd,Bronx Park East,"['2', '5']","Bronx Park East (2,5)",2,644577.0,1962,1.0255995722088829,661077.8954556851
Bx,,1917-03-03,Bronx Park East,,,White Plains Rd,Bronx Park East,"['2', '5']","Bronx Park East (2,5)",5,644577.0,1962,1.0255995722088829,661077.8954556851
Bx,,1917-03-03,Pelham Pkwy,,,White Plains Rd,Pelham Pkwy,"['2', '5']","Pelham Pkwy (2,5)",2,2117861.0,1962,1.0255995722088829,2172077.335597877
Bx,,1917-03-03,Pelham Pkwy,,,White Plains Rd,Pelham Pkwy,"['2', '5']","Pelham Pkwy (2,5)",5,2117861.0,1962,1.0255995722088829,2172077.335597877
Bx,,1917-03-03,Allerton Av,,,White Plains Rd,Allerton Av,"['2', '5']","Allerton Av (2,5)",2,1547126.0,1962,1.0255995722088829,1586731.7637532402
Bx,,1917-03-03,Allerton Av,,,White Plains Rd,Allerton Av,"['2', '5']","Allerton Av (2,5)",5,1547126.0,1962,1.0255995722088829,1586731.7637532402
Bx,,1917-03-03,Burke Av,,,White Plains Rd,Burke Av,"['2', '5']","Burke Av (2,5)",2,1080130.0,1962,1.0255995722088829,1107780.8659299808
