borough,segment,full_station_name,transfer_segment,transfer_station_name,line_designators,station_name,line,annual_ridership,year
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,J,704068.0,2006
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,Z,704068.0,2006
B,Jamaica,Halsey St (J),,,['J'],Halsey St,J,1393164.0,2006
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,J,1390938.0,2006
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,Z,1390938.0,2006
B,Jamaica,Kosciuszko St (J),,,['J'],Kosciuszko St,J,1081542.0,2006
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,J,2252520.0,2006
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,M,2252520.0,2006
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,Z,2252520.0,2006
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,J,2073472.0,2006
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,M,2073472.0,2006
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,J,1165645.0,2006
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,M,1165645.0,2006
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,J,646500.0,2006
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,M,646500.0,2006
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,J,2537777.0,2006
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,M,2537777.0,2006
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,Z,2537777.0,2006
Q,Myrtle Av,Middle Village-Metropolitan Av (M),,,['M'],Middle Village-Metropolitan Av,M,980228.0,2006
Q,Myrtle Av,Fresh Pond Rd (M),,,['M'],Fresh Pond Rd,M,1328877.0,2006
Q,Myrtle Av,Forest Av (M),,,['M'],Forest Av,M,1020734.0,2006
Q,Myrtle Av,Seneca Av (M),,,['M'],Seneca Av,M,668875.0,2006
B,Myrtle Av,Knickerbocker Av (M),,,['M'],Knickerbocker Av,M,992499.0,2006
B,Myrtle Av,Central Av (M),,,['M'],Central Av,M,593241.0,2006
B,Canarsie,Canarsie-Rockaway Pkwy (L),,,['L'],Canarsie-Rockaway Pkwy,L,3393413.0,2006
B,Canarsie,East 105 St (L),,,['L'],East 105 St,L,839813.0,2006
B,Canarsie,New Lots Av (L),,,['L'],New Lots Av,L,817620.0,2006
B,Canarsie,Livonia Av (L),,,['L'],Livonia Av,L,512426.0,2006
B,Canarsie,Sutter Av (L),,,['L'],Sutter Av,L,812545.0,2006
B,Canarsie,Atlantic Av (L),,,['L'],Atlantic Av,L,293079.0,2006
B,Canarsie,Bushwick Av-Aberdeen St (L),,,['L'],Bushwick Av-Aberdeen St,L,270326.0,2006
B,Canarsie,Wilson Av (L),,,['L'],Wilson Av,L,795638.0,2006
B,Canarsie,Halsey St (L),,,['L'],Halsey St,L,1558058.0,2006
B,Canarsie,DeKalb Av (L),,,['L'],DeKalb Av,L,2754838.0,2006
B,Canarsie,Jefferson St (L),,,['L'],Jefferson St,L,1255743.0,2006
B,Canarsie,Morgan Av (L),,,['L'],Morgan Av,L,1217986.0,2006
B,Canarsie,Montrose Av (L),,,['L'],Montrose Av,L,1394241.0,2006
B,Canarsie,Grand St (L),,,['L'],Grand St,L,1788622.0,2006
B,Canarsie,Graham Av (L),,,['L'],Graham Av,L,2310077.0,2006
B,Canarsie,Bedford Av (L),,,['L'],Bedford Av,L,4999176.0,2006
Q,Flushing (Queens),Flushing-Main St (7),,,['7'],Flushing-Main St,7,17818980.0,2006
Q,Flushing (Queens),Mets-Willets Point (7),,,['7'],Mets-Willets Point,7,1735867.0,2006
Q,Flushing (Queens),111 St (7),,,['7'],111 St,7,3077946.0,2006
Q,Flushing (Queens),103 St-Corona Plaza (7),,,['7'],103 St-Corona Plaza,7,5142820.0,2006
Q,Flushing (Queens),Junction Blvd (7),,,['7'],Junction Blvd,7,6657782.0,2006
Q,Flushing (Queens),90 St-Elmhurst Av (7),,,['7'],90 St-Elmhurst Av,7,5513425.0,2006
Q,Flushing (Queens),82 St-Jackson Hts (7),,,['7'],82 St-Jackson Hts,7,5481685.0,2006
Q,Flushing (Queens),69 St (7),,,['7'],69 St,7,1646525.0,2006
Q,Flushing (Queens),Woodside-61 St (7),,,['7'],Woodside-61 St,7,5094745.0,2006
Q,Flushing (Queens),52 St (7),,,['7'],52 St,7,2039685.0,2006
Q,Flushing (Queens),46 St-Bliss St (7),,,['7'],46 St-Bliss St,7,4499243.0,2006
Q,Flushing (Queens),40 St-Lowery St (7),,,['7'],40 St-Lowery St,7,3249075.0,2006
Q,Flushing (Queens),33 St-Rawson St (7),,,['7'],33 St-Rawson St,7,3306979.0,2006
Q,Flushing (Queens),Hunters Point Av (7),,,['7'],Hunters Point Av,7,1773821.0,2006
Q,Flushing (Queens),Vernon Blvd-Jackson Av (7),,,['7'],Vernon Blvd-Jackson Av,7,2016912.0,2006
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,N,4941924.0,2006
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,Q,4941924.0,2006
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,N,3266184.0,2006
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,Q,3266184.0,2006
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,N,4173798.0,2006
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,Q,4173798.0,2006
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,N,4057520.0,2006
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,Q,4057520.0,2006
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,N,2259276.0,2006
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,Q,2259276.0,2006
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,N,629063.0,2006
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,Q,629063.0,2006
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,2,17774284.0,2006
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,3,17774284.0,2006
M,Broadway/7 Av (CBD),"Park Place (2,3)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['2', '3']",Park Place,2,15063815.0,2006
M,Broadway/7 Av (CBD),"Park Place (2,3)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['2', '3']",Park Place,3,15063815.0,2006
M,Broadway/7 Av (CBD),South Ferry (1),Manhattan CBD Transfer,South Ferry (1)/Whitehall St (R),['1'],South Ferry,1,7922422.0,2006
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,1,14134446.0,2006
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,2,14134446.0,2006
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,3,14134446.0,2006
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,1,55487274.0,2006
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,2,55487274.0,2006
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,3,55487274.0,2006
M,Broadway/7 Av (CBD),59 St-Columbus Circle (1),Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)",['1'],59 St-Columbus Circle,1,19355917.0,2006
M,Upper Broadway,168 St (1),Upper Manhattan and Bronx Transfer,"168 St (A,C,1)",['1'],168 St,1,6705557.0,2006
M,Lexington Av (CBD),"Fulton St (4,5)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['4', '5']",Fulton St,4,17774284.0,2006
M,Lexington Av (CBD),"Fulton St (4,5)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['4', '5']",Fulton St,5,17774284.0,2006
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,4,9842045.0,2006
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,5,9842045.0,2006
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,6,9842045.0,2006
M,Lexington Av (CBD),Canal St (6),Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)",['6'],Canal St,6,15666415.0,2006
M,Lexington Av (CBD),Bleecker St (6),Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",['6'],Bleecker St,6,9600869.0,2006
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,4,31621871.0,2006
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,5,31621871.0,2006
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,6,31621871.0,2006
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,4,41169802.0,2006
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,5,41169802.0,2006
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,6,41169802.0,2006
M,Lexington Av (CBD),51 St (6),Manhattan CBD Transfer,"Lexington Av-53 St (E,M)/51 St (6)",['6'],51 St,6,19635446.0,2006
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,4,18065257.0,2006
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,5,18065257.0,2006
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,6,18065257.0,2006
Bx,Jerome Av,149 St-Grand Concourse (4),Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)",['4'],149 St-Grand Concourse,4,3096279.0,2006
Bx,Jerome Av,161 St-Yankee Stadium (4),Upper Manhattan and Bronx Transfer,"161 St-Yankee Stadium (B,D,4)",['4'],161 St-Yankee Stadium,4,7462504.0,2006
Bx,White Plains Rd,"149 St-Grand Concourse (2,5)",Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)","['2', '5']",149 St-Grand Concourse,2,3096279.0,2006
Bx,White Plains Rd,"149 St-Grand Concourse (2,5)",Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)","['2', '5']",149 St-Grand Concourse,5,3096279.0,2006
M,Flushing (Manhattan),Times Square (7),Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",['7'],Times Square,7,55487274.0,2006
M,Flushing (Manhattan),5 Av (7),Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",['7'],5 Av,7,12859057.0,2006
M,Flushing (Manhattan),Grand Central (7),Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)",['7'],Grand Central,7,41169802.0,2006
M,42 St Shtl,Times Square (S),Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",['S'],Times Square,S,55487274.0,2006
M,42 St Shtl,Grand Central (S),Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)",['S'],Grand Central,S,41169802.0,2006
M,Broadway-60 St,Whitehall St-South Ferry (R),Manhattan CBD Transfer,South Ferry (1)/Whitehall St (R),['R'],Whitehall St-South Ferry,R,7922422.0,2006
M,Broadway-60 St,"Canal St (N,Q,R)",Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)","['N', 'Q', 'R']",Canal St,N,15666415.0,2006
M,Broadway-60 St,"Canal St (N,Q,R)",Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)","['N', 'Q', 'R']",Canal St,Q,15666415.0,2006
M,Broadway-60 St,"Canal St (N,Q,R)",Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)","['N', 'Q', 'R']",Canal St,R,15666415.0,2006
M,Broadway-60 St,"14 St-Union Sq (N,Q,R)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['N', 'Q', 'R']",14 St-Union Sq,N,31621871.0,2006
M,Broadway-60 St,"14 St-Union Sq (N,Q,R)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['N', 'Q', 'R']",14 St-Union Sq,Q,31621871.0,2006
M,Broadway-60 St,"14 St-Union Sq (N,Q,R)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['N', 'Q', 'R']",14 St-Union Sq,R,31621871.0,2006
M,Broadway-60 St,"34 St-Herald Square (N,Q,R)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['N', 'Q', 'R']",34 St-Herald Square,N,36403459.0,2006
M,Broadway-60 St,"34 St-Herald Square (N,Q,R)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['N', 'Q', 'R']",34 St-Herald Square,Q,36403459.0,2006
M,Broadway-60 St,"34 St-Herald Square (N,Q,R)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['N', 'Q', 'R']",34 St-Herald Square,R,36403459.0,2006
M,Broadway-60 St,"Times Sq-42 St (N,Q,R)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['N', 'Q', 'R']",Times Sq-42 St,N,55487274.0,2006
M,Broadway-60 St,"Times Sq-42 St (N,Q,R)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['N', 'Q', 'R']",Times Sq-42 St,Q,55487274.0,2006
M,Broadway-60 St,"Times Sq-42 St (N,Q,R)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['N', 'Q', 'R']",Times Sq-42 St,R,55487274.0,2006
M,Broadway-60 St,"Lexington Av-59 St (N,Q,R)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['N', 'Q', 'R']",Lexington Av-59 St,N,18065257.0,2006
M,Broadway-60 St,"Lexington Av-59 St (N,Q,R)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['N', 'Q', 'R']",Lexington Av-59 St,Q,18065257.0,2006
M,Broadway-60 St,"Lexington Av-59 St (N,Q,R)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['N', 'Q', 'R']",Lexington Av-59 St,R,18065257.0,2006
M,Nassau St,"Fulton St (J,Z)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['J', 'Z']",Fulton St,J,17774284.0,2006
M,Nassau St,"Fulton St (J,Z)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['J', 'Z']",Fulton St,Z,17774284.0,2006
M,Nassau St,"Chambers St (J,Z)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['J', 'Z']",Chambers St,J,9842045.0,2006
M,Nassau St,"Chambers St (J,Z)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['J', 'Z']",Chambers St,Z,9842045.0,2006
M,Nassau St,"Canal St (J,Z)",Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)","['J', 'Z']",Canal St,J,15666415.0,2006
M,Nassau St,"Canal St (J,Z)",Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)","['J', 'Z']",Canal St,Z,15666415.0,2006
M,Nassau St,"Essex St (J,M,Z)",Manhattan CBD Transfer,"Delancey St (F)/Essex St (J,M,Z)","['J', 'M', 'Z']",Essex St,J,5588232.0,2006
M,Nassau St,"Essex St (J,M,Z)",Manhattan CBD Transfer,"Delancey St (F)/Essex St (J,M,Z)","['J', 'M', 'Z']",Essex St,M,5588232.0,2006
M,Nassau St,"Essex St (J,M,Z)",Manhattan CBD Transfer,"Delancey St (F)/Essex St (J,M,Z)","['J', 'M', 'Z']",Essex St,Z,5588232.0,2006
M,14 St,8 Av (L),Manhattan CBD Transfer,"14 St (A,C,E)/8 Av (L)",['L'],8 Av,L,10198181.0,2006
M,14 St,6 Av (L),Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)",['L'],6 Av,L,14134446.0,2006
M,14 St,Union Square (L),Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)",['L'],Union Square,L,31621871.0,2006
M,6 Av,Delancey St (F),Manhattan CBD Transfer,"Delancey St (F)/Essex St (J,M,Z)",['F'],Delancey St,F,5588232.0,2006
M,6 Av,"Broadway-Lafayette St (B,D,F,M)",Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","['B', 'D', 'F', 'M']",Broadway-Lafayette St,B,9600869.0,2006
M,6 Av,"Broadway-Lafayette St (B,D,F,M)",Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","['B', 'D', 'F', 'M']",Broadway-Lafayette St,D,9600869.0,2006
M,6 Av,"Broadway-Lafayette St (B,D,F,M)",Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","['B', 'D', 'F', 'M']",Broadway-Lafayette St,F,9600869.0,2006
M,6 Av,"Broadway-Lafayette St (B,D,F,M)",Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","['B', 'D', 'F', 'M']",Broadway-Lafayette St,M,9600869.0,2006
M,6 Av,"West 4 St-Washington Sq (B,D,F,M)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['B', 'D', 'F', 'M']",West 4 St-Washington Sq,B,11649587.0,2006
M,6 Av,"West 4 St-Washington Sq (B,D,F,M)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['B', 'D', 'F', 'M']",West 4 St-Washington Sq,D,11649587.0,2006
M,6 Av,"West 4 St-Washington Sq (B,D,F,M)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['B', 'D', 'F', 'M']",West 4 St-Washington Sq,F,11649587.0,2006
M,6 Av,"West 4 St-Washington Sq (B,D,F,M)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['B', 'D', 'F', 'M']",West 4 St-Washington Sq,M,11649587.0,2006
M,6 Av,"14 St (F,M)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['F', 'M']",14 St,F,14134446.0,2006
M,6 Av,"14 St (F,M)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['F', 'M']",14 St,M,14134446.0,2006
M,6 Av,"34 St-Herald Sq (B,D,F,M)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['B', 'D', 'F', 'M']",34 St-Herald Sq,B,36403459.0,2006
M,6 Av,"34 St-Herald Sq (B,D,F,M)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['B', 'D', 'F', 'M']",34 St-Herald Sq,D,36403459.0,2006
M,6 Av,"34 St-Herald Sq (B,D,F,M)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['B', 'D', 'F', 'M']",34 St-Herald Sq,F,36403459.0,2006
M,6 Av,"34 St-Herald Sq (B,D,F,M)",Manhattan CBD Transfer,"34 St-Herald Square (B,D,F,M,N,Q,R)","['B', 'D', 'F', 'M']",34 St-Herald Sq,M,36403459.0,2006
M,6 Av,"42 St-Bryant Pk (B,D,F,M)",Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)","['B', 'D', 'F', 'M']",42 St-Bryant Pk,B,12859057.0,2006
M,6 Av,"42 St-Bryant Pk (B,D,F,M)",Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)","['B', 'D', 'F', 'M']",42 St-Bryant Pk,D,12859057.0,2006
M,6 Av,"42 St-Bryant Pk (B,D,F,M)",Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)","['B', 'D', 'F', 'M']",42 St-Bryant Pk,F,12859057.0,2006
M,6 Av,"42 St-Bryant Pk (B,D,F,M)",Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)","['B', 'D', 'F', 'M']",42 St-Bryant Pk,M,12859057.0,2006
M,8 Av,"Fulton St (A,C)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['A', 'C']",Fulton St,A,17774284.0,2006
M,8 Av,"Fulton St (A,C)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['A', 'C']",Fulton St,C,17774284.0,2006
M,8 Av,World Trade Center (E),Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)",['E'],World Trade Center,E,15063815.0,2006
M,8 Av,"Chambers St (A,C)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['A', 'C']",Chambers St,A,15063815.0,2006
M,8 Av,"Chambers St (A,C)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['A', 'C']",Chambers St,C,15063815.0,2006
M,8 Av,"West 4 St-Washington Sq (A,C,E)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['A', 'C', 'E']",West 4 St-Washington Sq,A,11649587.0,2006
M,8 Av,"West 4 St-Washington Sq (A,C,E)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['A', 'C', 'E']",West 4 St-Washington Sq,C,11649587.0,2006
M,8 Av,"West 4 St-Washington Sq (A,C,E)",Manhattan CBD Transfer,"West 4 St-Washington Sq (A,B,C,D,E,F,M)","['A', 'C', 'E']",West 4 St-Washington Sq,E,11649587.0,2006
M,8 Av,"14 St (A,C,E)",Manhattan CBD Transfer,"14 St (A,C,E)/8 Av (L)","['A', 'C', 'E']",14 St,A,10198181.0,2006
M,8 Av,"14 St (A,C,E)",Manhattan CBD Transfer,"14 St (A,C,E)/8 Av (L)","['A', 'C', 'E']",14 St,C,10198181.0,2006
M,8 Av,"14 St (A,C,E)",Manhattan CBD Transfer,"14 St (A,C,E)/8 Av (L)","['A', 'C', 'E']",14 St,E,10198181.0,2006
M,8 Av,"42 St-Port Authority Bus Terminal (A,C,E)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['A', 'C', 'E']",42 St-Port Authority Bus Terminal,A,55487274.0,2006
M,8 Av,"42 St-Port Authority Bus Terminal (A,C,E)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['A', 'C', 'E']",42 St-Port Authority Bus Terminal,C,55487274.0,2006
M,8 Av,"42 St-Port Authority Bus Terminal (A,C,E)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['A', 'C', 'E']",42 St-Port Authority Bus Terminal,E,55487274.0,2006
M,53 St,"Lexington Av-53 St (E,M)",Manhattan CBD Transfer,"Lexington Av-53 St (E,M)/51 St (6)","['E', 'M']",Lexington Av-53 St,E,19635446.0,2006
M,53 St,"Lexington Av-53 St (E,M)",Manhattan CBD Transfer,"Lexington Av-53 St (E,M)/51 St (6)","['E', 'M']",Lexington Av-53 St,M,19635446.0,2006
M,8 Av/Central Pk W,"59 St-Columbus Circle (A,B,C,D)",Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)","['A', 'B', 'C', 'D']",59 St-Columbus Circle,A,19355917.0,2006
M,8 Av/Central Pk W,"59 St-Columbus Circle (A,B,C,D)",Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)","['A', 'B', 'C', 'D']",59 St-Columbus Circle,B,19355917.0,2006
M,8 Av/Central Pk W,"59 St-Columbus Circle (A,B,C,D)",Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)","['A', 'B', 'C', 'D']",59 St-Columbus Circle,C,19355917.0,2006
M,8 Av/Central Pk W,"59 St-Columbus Circle (A,B,C,D)",Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)","['A', 'B', 'C', 'D']",59 St-Columbus Circle,D,19355917.0,2006
M,Washington Heights,"168 St (A,C)",Upper Manhattan and Bronx Transfer,"168 St (A,C,1)","['A', 'C']",168 St,A,6705557.0,2006
M,Washington Heights,"168 St (A,C)",Upper Manhattan and Bronx Transfer,"168 St (A,C,1)","['A', 'C']",168 St,C,6705557.0,2006
Bx,Concourse,"161 St-Yankee Stadium (B,D)",Upper Manhattan and Bronx Transfer,"161 St-Yankee Stadium (B,D,4)","['B', 'D']",161 St-Yankee Stadium,B,7462504.0,2006
Bx,Concourse,"161 St-Yankee Stadium (B,D)",Upper Manhattan and Bronx Transfer,"161 St-Yankee Stadium (B,D,4)","['B', 'D']",161 St-Yankee Stadium,D,7462504.0,2006
